playerId,name,position,team,birthDate,weight,height,nationality,shootsCatches,primaryNumber,primaryPosition
8471241,Mark Fistric,D,ANA,1986-06-01,225.0,"6' 2""",CAN,L,28,D
8470780,Mark Flood,D,WPG,1984-09-29,195.0,"6' 1""",CAN,R,33,D
8471748,Mark Fraser,D,N.J,1986-09-29,220.0,"6' 4""",CAN,L,5,D
8478017,Mark Friedman,D,PIT,1995-12-25,185.0,"5' 11""",CAN,R,59,D
8470966,Mark Giordano,D,TOR,1983-10-03,200.0,"6' 1""",CAN,L,5,D
8476873,Mark Jankowski,C,NSH,1994-09-13,212.0,"6' 4""",CAN,L,77,C
8480355,Mark Kastelic,C,OTT,1999-03-11,210.0,"6' 3""",USA,R,47,C
8474063,Mark Katic,D,NYI,,,,,,,
8473914,Mark Letestu,C,WPG,1985-02-04,195.0,"5' 10""",CAN,R,55,C
8471419,Mark Mancari,R,VAN,1985-07-11,208.0,"6' 4""",CAN,R,12,R
8476471,Mark McNeill,C,DAL,1993-02-22,214.0,"6' 2""",CAN,R,62,C
8474705,Mark Olver,C,COL,1988-01-01,170.0,"5' 10""",CAN,L,10,C
8465026,Mark Parrish,R,BUF,1977-02-02,199.0,"5' 11""",USA,R,10,R
8469488,Mark Popovic,D,ATL,1982-10-11,205.0,"6' 1""",CAN,L,3,D
8475796,Mark Pysyk,D,BUF,1992-01-11,200.0,"6' 1""",CAN,R,13,D
8450725,Mark Recchi,R,BOS,1968-02-01,195.0,"5' 10""",CAN,L,28,R
8476460,Mark Scheifele,C,WPG,1993-03-15,207.0,"6' 3""",CAN,R,55,C
8475913,Mark Stone,R,VGK,1992-05-13,219.0,"6' 4""",CAN,R,61,R
8468309,Mark Streit,D,MTL,1977-12-11,186.0,"5' 11""",CHE,L,32,D
8470614,Mark Stuart,D,WPG,1984-04-27,215.0,"6' 2""",USA,L,5,D
8474939,Mark Van Guilder,C,NSH,1984-01-17,186.0,"6' 1""",USA,R,29,C
8475771,Mark Visentin,G,ARI,1992-08-07,201.0,"6' 2""",CAN,L,29,G
8477448,Marko Dano,L,CBJ,1994-11-30,212.0,"5' 11""",SVK,L,56,C
8476440,Markus Granlund,C,EDM,1993-04-16,180.0,"6' 0""",FIN,L,60,C
8478541,Markus Hannikainen,L,CBJ,1993-03-26,200.0,"6' 1""",FIN,L,37,L
8458530,Markus Naslund,L,NYR,1973-07-30,191.0,"6' 0""",SWE,L,91,L
8479338,Markus Niemelainen,D,EDM,1998-06-08,190.0,"6' 6""",FIN,L,80,D
8478906,Markus Nutivaara,D,FLA,1994-06-06,191.0,"6' 1""",FIN,L,65,D
8462047,Martin Biron,G,NYR,1977-08-15,186.0,"6' 2""",CAN,L,43,G
8455710,Martin Brodeur,G,STL,1972-05-06,220.0,"6' 2""",CAN,L,30,G
8468064,Martin Erat,R,ARI,1981-08-29,196.0,"6' 0""",CZE,L,10,R
8480796,Martin Fehervary,D,WSH,1999-10-06,200.0,"6' 2""",SVK,L,42,D
8476924,Martin Frk,R,LAK,1993-10-05,205.0,"6' 1""",CZE,R,42,R
8469675,Martin Gerber,G,EDM,1974-09-03,205.0,"6' 0""",CHE,L,29,G
8471691,Martin Hanzal,C,DAL,1987-02-20,230.0,"6' 6""",CZE,L,11,C
8467899,Martin Havlat,R,STL,1981-04-19,210.0,"6' 2""",CZE,L,29,R
8474889,Martin Jones,G,SEA,1990-01-10,190.0,"6' 4""",CAN,L,31,G
8480822,Martin Kaut,R,SJS,1999-10-02,190.0,"6' 2""",CZE,R,61,R
8475716,Martin Marincin,D,TOR,1992-02-18,213.0,"6' 5""",SVK,L,52,D
8480039,Martin Necas,C,CAR,1999-01-15,189.0,"6' 2""",CZE,R,88,C
8467343,Martin Skoula,D,N.J,1979-10-28,226.0,"6' 3""",CZE,L,28,D
8470366,Martin St Pierre,C,MTL,1983-08-11,188.0,"5' 9""",CAN,L,57,C
8466378,Martin St. Louis,R,NYR,1975-06-18,180.0,"5' 8""",CAN,L,26,R
8471277,Martins Karsums,R,T.B,1986-02-26,198.0,"5' 10""",LVA,R,44,R
8464967,Marty Reasoner,C,NYI,1977-02-26,197.0,"6' 1""",USA,L,16,C
8460612,Marty Turco,G,BOS,1975-08-13,184.0,"5' 11""",CAN,L,1,G
8478891,Mason Appleton,C,WPG,1996-01-15,193.0,"6' 2""",USA,R,82,C
8477419,Mason Geertsen,D,NJD,1995-04-19,227.0,"6' 4""",CAN,L,55,D
8478975,Mason Marchment,L,DAL,,,,,,,
8482745,Mason McTavish,C,ANA,2003-01-30,207.0,"6' 1""",CHE,L,37,C
8471664,Mason Raymond,L,ANA,1985-09-17,179.0,"6' 1""",CAN,L,39,L
8479972,Mason Shaw,C,MIN,1998-11-03,184.0,"5' 10""",CAN,L,58,C
8475162,Mat Clark,D,ANA,1990-10-17,225.0,"6' 3""",USA,R,5,D
8481712,Matej Blumel,R,DAL,2000-05-31,200.0,"6' 0""",CZE,L,22,R
8478445,Mathew Barzal,C,NYI,1997-05-26,187.0,"6' 0""",CAN,R,13,C
8482240,Mathias Brome,L,DET,1994-07-29,183.0,"6' 0""",SWE,L,86,L
8473438,Mathieu Carle,D,MTL,1987-09-30,203.0,"6' 0""",CAN,R,72,D
8460540,Mathieu Dandenault,R,MTL,1976-02-03,208.0,"6' 0""",CAN,R,25,R
8468463,Mathieu Darche,L,MTL,1976-11-26,215.0,"6' 1""",CAN,L,52,L
8464999,Mathieu Garon,G,T.B,1978-01-09,198.0,"6' 1""",CAN,R,32,G
8478472,Mathieu Joseph,R,OTT,1997-02-09,190.0,"6' 1""",CAN,L,7,R
8479671,Mathieu Olivier,R,CBJ,1997-02-11,210.0,"6' 2""",USA,R,25,R
8473618,Mathieu Perreault,C,MTL,1988-01-05,188.0,"5' 10""",CAN,L,85,L
8470804,Mathieu Roy,D,T.B,1983-08-10,210.0,"6' 2""",CAN,R,7,D
8451224,Mathieu Schneider,D,ARI,1969-06-12,192.0,"5' 11""",USA,L,23,D
8481711,Matias Maccelli,L,ARI,2000-10-14,176.0,"5' 11""",FIN,L,63,L
8480162,Matiss Kivlenieks,G,CBJ,1996-08-26,178.0,"6' 2""",USA,L,80,G
8451774,Mats Sundin,C,VAN,1971-02-13,231.0,"6' 5""",SWE,R,13,C
8475692,Mats Zuccarello,R,MIN,1987-09-01,184.0,"5' 8""",NOR,L,36,R
8473944,Matt Anderson,R,N.J,1982-10-31,195.0,"5' 11""",USA,R,12,R
8474749,Matt Bartkowski,D,MIN,1988-06-04,198.0,"6' 1""",USA,L,44,D
8473492,Matt Beleskey,L,NYR,1988-06-07,207.0,"6' 0""",CAN,L,39,L
8476988,Matt Benning,D,SJS,1994-05-25,203.0,"6' 1""",CAN,R,83,D
8481557,Matt Boldy,L,MIN,2001-04-05,201.0,"6' 2""",USA,L,12,L
8465059,Matt Bradley,R,FLA,1978-06-13,200.0,"6' 3""",CAN,R,22,R
8474685,Matt Calvert,L,COL,1989-12-24,186.0,"5' 11""",CAN,L,11,L
8476208,Matt Campanale,D,NYI,1988-02-14,200.0,"5' 11""",USA,L,55,D
8477836,Matt Carey,L,CHI,1992-02-28,189.0,"6' 0""",CAN,L,25,L
8467931,Matt Carkner,D,NYI,1980-11-03,229.0,"6' 5""",CAN,R,7,D
8470640,Matt Carle,D,NSH,1984-09-25,197.0,"6' 0""",USA,L,25,D
8474488,Matt Climie,G,ARI,1983-02-11,194.0,"6' 3""",CAN,L,75,G
8465951,Matt Cooke,L,MIN,1978-09-07,216.0,"5' 11""",CAN,L,24,L
8464989,Matt Cullen,C,PIT,1976-11-02,202.0,"6' 1""",USA,L,7,C
8471851,Matt D'Agostini,R,BUF,1986-10-23,198.0,"6' 0""",CAN,R,27,R
8474659,Matt Donovan,D,NSH,1990-05-09,205.0,"6' 1""",USA,L,65,D
8475168,Matt Duchene,C,NSH,1991-01-16,195.0,"5' 11""",CAN,L,95,C
8476856,Matt Dumba,D,MIN,1994-07-25,182.0,"6' 0""",CAN,R,24,D
8470018,Matt Ellis,L,BUF,1981-08-31,208.0,"6' 0""",CAN,L,37,L
8475671,Matt Fraser,R,EDM,,,,,,,
8474192,Matt Frattin,R,TOR,1988-01-03,205.0,"6' 0""",CAN,R,39,R
8475118,Matt Gilroy,D,FLA,1984-07-20,199.0,"6' 1""",USA,R,97,D
8470121,Matt Greene,D,L.A,1983-05-13,236.0,"6' 3""",USA,R,2,D
8476891,Matt Grzelcyk,D,BOS,1994-01-05,174.0,"5' 9""",USA,L,48,D
8475252,Matt Hackett,G,BUF,1990-03-07,179.0,"6' 2""",CAN,L,31,G
8474094,Matt Halischuk,R,WPG,1988-06-01,180.0,"6' 0""",CAN,R,15,R
8468611,Matt Hendricks,C,WPG,1981-06-17,211.0,"6' 0""",USA,L,15,C
8471436,Matt Hunwick,D,BUF,1985-05-21,194.0,"5' 11""",USA,L,48,D
8475625,Matt Irwin,D,WSH,1987-11-29,207.0,"6' 1""",CAN,L,52,D
8471719,Matt Kassian,L,OTT,1986-10-28,240.0,"6' 4""",CAN,L,28,L
8482641,Matt Kiersted,D,FLA,1998-04-14,181.0,"6' 0""",USA,L,8,D
8471696,Matt Lashoff,D,TOR,1986-09-29,204.0,"6' 2""",USA,L,29,D
8477228,Matt Lindblad,C,BOS,,,,,,,
8478371,Matt Lorito,L,DET,,,,,,,
8479644,Matt Luff,R,DET,1997-05-05,196.0,"6' 2""",CAN,R,64,R
8474709,Matt Martin,L,NYI,1989-05-08,220.0,"6' 3""",CAN,L,17,L
8470852,Matt Moulson,L,BUF,,,,,,,
8476899,Matt Murray,G,TOR,1994-05-25,178.0,"6' 4""",CAN,L,30,G
8483575,Matt Murray,G,DAL,1998-02-02,200.0,"6' 1""",CAN,L,32,G
8476442,Matt Nieto,L,COL,1992-11-05,190.0,"5' 11""",USA,L,83,L
8471702,Matt Niskanen,D,PHI,1986-12-06,203.0,"6' 1""",USA,R,2,D
8471700,Matt Pelech,R,S.J,1987-09-04,230.0,"6' 4""",CAN,R,42,R
8468523,Matt Pettinger,L,VAN,1980-10-22,205.0,"6' 1""",CAN,L,13,L
8476477,Matt Puempel,L,DET,1993-01-24,205.0,"6' 1""",CAN,L,54,L
8476177,Matt Read,R,MIN,1986-06-14,188.0,"5' 10""",CAN,R,10,R
8478911,Matt Roy,D,LAK,,,,,,,
8470634,Matt Smaby,D,T.B,1984-10-14,230.0,"6' 6""",USA,L,32,D
8470162,Matt Stajan,C,CGY,1983-12-19,195.0,"6' 1""",CAN,L,18,C
8475060,Matt Taormina,D,T.B,1986-10-20,188.0,"5' 10""",USA,L,51,D
8476807,Matt Tennyson,D,NSH,1990-04-23,205.0,"6' 2""",USA,R,5,D
8467408,Matt Walker,D,PHI,1980-04-07,215.0,"6' 4""",CAN,R,8,D
8471821,Matt Watkins,R,ARI,1986-11-22,181.0,"5' 10""",CAN,L,50,R
8470820,Matt Zaba,G,NYR,1983-07-14,190.0,"6' 1""",CAN,L,31,G
8483158,Matthew Berlin,G,EDM,,,,,,,
8473580,Matthew Corrente,D,N.J,1988-03-17,205.0,"6' 0""",CAN,R,22,D
8478146,Matthew Highmore,C,STL,1996-02-27,188.0,"5' 11""",CAN,L,36,C
8475395,Matthew Konan,D,PHI,1991-09-03,186.0,"6' 4""",USA,L,34,D
8468695,Matthew Lombardi,C,ANA,1982-03-18,195.0,"5' 11""",CAN,L,18,C
8478559,Matthew O'Connor,G,OTT,,,,,,,
8476285,Matthew Peca,C,STL,1993-04-27,182.0,"5' 9""",CAN,L,63,C
8479547,Matthew Phillips,C,CGY,1998-04-06,140.0,"5' 7""",CAN,R,41,C
8479314,Matthew Tkachuk,L,FLA,1997-12-11,202.0,"6' 2""",USA,L,19,L
8475218,Mattias Ekholm,D,EDM,1990-05-24,215.0,"6' 4""",SWE,L,14,D
8477406,Mattias Janmark,C,EDM,1992-12-08,195.0,"6' 1""",SWE,L,13,C
8481555,Mattias Norlinder,D,MTL,2000-04-12,185.0,"6' 0""",SWE,L,59,D
8460503,Mattias Ohlund,D,T.B,,,,,,,
8471668,Mattias Ritola,C,T.B,1987-03-14,192.0,"6' 0""",SWE,L,21,C
8480807,Mattias Samuelsson,D,BUF,2000-03-14,226.0,"6' 4""",USA,L,54,D
8474582,Mattias Tedenby,R,N.J,1990-02-21,175.0,"5' 9""",SWE,L,21,R
8482665,Matty Beniers,C,SEA,2002-11-05,175.0,"6' 2""",USA,L,10,C
8480031,Max Comtois,L,ANA,1999-01-08,207.0,"6' 2""",CAN,L,53,L
8477503,Max Domi,C,DAL,1995-03-02,193.0,"5' 10""",CAN,L,13,C
8476384,Max Friberg,R,ANA,1992-11-20,200.0,"5' 11""",SWE,R,49,R
8479368,Max Jones,L,ANA,1998-02-17,220.0,"6' 3""",USA,L,49,L
8476323,Max McCormick,L,SEA,1992-05-01,188.0,"5' 11""",USA,L,17,L
8474157,Max Pacioretty,L,CAR,1988-11-20,206.0,"6' 2""",USA,L,67,L
8475733,Max Reinhart,C,CGY,1992-02-04,195.0,"6' 1""",CAN,L,23,C
8474607,Max Sauve,C,BOS,1990-01-30,185.0,"6' 0""",CAN,L,74,C
8470171,Max Talbot,C,BOS,1984-02-11,186.0,"5' 11""",CAN,L,25,C
8480314,Max Veronneau,R,OTT,1995-12-12,190.0,"6' 0""",CAN,R,14,R
8478051,Max Willman,C,PHI,1995-02-13,184.0,"6' 0""",USA,L,71,C
8466202,Maxim Afinogenov,R,ATL,1979-09-04,190.0,"6' 0""",RUS,L,61,R
8470654,Maxim Lapierre,C,PIT,1985-03-29,215.0,"6' 2""",CAN,R,40,C
8477983,Maxim Letunov,C,S.J,1996-02-20,180.0,"6' 4""",RUS,L,84,C
8479553,Maxim Mamin,C,FLA,1995-01-13,206.0,"6' 2""",RUS,L,78,C
8474222,Maxim Noreau,D,MIN,1987-05-24,194.0,"6' 0""",CAN,R,26,D
8469798,Maxime Fortunus,D,DAL,1983-07-28,202.0,"5' 11""",CAN,R,73,D
8476509,Maxime Lagace,G,TBL,1993-01-12,190.0,"6' 2""",CAN,L,33,G
8479320,Maxime Lajoie,D,CAR,1997-11-05,183.0,"6' 1""",CAN,L,58,D
8474139,Maxime Macenauer,C,ANA,1989-01-04,188.0,"5' 11""",CAN,L,40,C
8477922,Melker Karlsson,C,S.J,1990-07-18,180.0,"6' 0""",SWE,R,68,C
8478020,Michael Amadio,R,VGK,1996-05-13,204.0,"6' 1""",CAN,R,10,C
8475739,Michael Bournival,L,T.B,1992-05-31,198.0,"5' 11""",CAN,L,15,L
8478047,Michael Bunting,L,TOR,1995-09-17,197.0,"5' 11""",CAN,L,58,L
8469500,Michael Cammalleri,L,EDM,1982-06-08,185.0,"5' 9""",CAN,L,13,L
8479619,Michael Carcone,L,ARI,1996-05-19,170.0,"5' 9""",CAN,L,53,L
8473416,Michael Caruso,D,FLA,1988-07-05,191.0,"6' 2""",CAN,L,62,D
8475808,Michael Chaput,C,ARI,1992-04-09,199.0,"6' 2""",CAN,L,43,C
8477936,Michael Dal Colle,L,NYI,1996-06-20,204.0,"6' 3""",CAN,L,28,L
8474584,Michael Del Zotto,D,OTT,1990-06-24,201.0,"6' 0""",CAN,L,4,D
8480022,Michael Dipietro,G,VAN,1999-06-09,200.0,"6' 0""",CAN,L,75,G
8479591,Michael Eyssimont,C,TBL,1996-09-09,180.0,"6' 0""",USA,L,23,C
8473564,Michael Frolik,R,MTL,1988-02-17,190.0,"6' 1""",CZE,L,67,R
8473546,Michael Grabner,L,ARI,1987-10-05,188.0,"6' 1""",AUT,L,40,R
8475920,Michael Houser,G,BUF,1992-09-13,185.0,"6' 1""",USA,L,32,G
8474636,Michael Hutchinson,G,CBJ,1990-03-02,200.0,"6' 3""",CAN,R,39,G
8480081,Michael Kapla,D,N.J,1994-09-19,200.0,"6' 0""",USA,L,32,D
8477923,Michael Keranen,L,MIN,1990-01-04,170.0,"6' 1""",FIN,L,36,L
8480891,Michael Kesselring,D,ARI,2000-01-13,190.0,"6' 4""",USA,R,5,D
8474497,Michael Kostka,D,OTT,1985-11-28,210.0,"6' 1""",CAN,R,21,D
8475247,Michael Latta,C,WSH,,,,,,,
8468038,Michael Leighton,G,CAR,1981-05-19,186.0,"6' 3""",CAN,L,49,G
8477446,Michael McCarron,R,NSH,1995-07-04,230.0,"6' 6""",USA,R,34,R
8479415,Michael McLeod,C,NJD,1998-02-03,188.0,"6' 2""",CAN,R,41,C
8478933,Michael McNiven,G,MTL,1997-07-09,199.0,"6' 1""",CAN,L,70,G
8476352,Michael Mersch,L,L.A,1992-10-02,215.0,"6' 2""",USA,L,20,L
8458573,Michael Nylander,C,WSH,1972-10-03,200.0,"6' 1""",SWE,L,92,C
8476394,Michael Paliotta,D,CBJ,1993-04-06,207.0,"6' 4""",USA,R,44,D
8458976,Michael Peca,C,CBJ,1974-03-26,183.0,"5' 11""",CAN,R,19,C
8479543,Michael Pezzetta,L,MTL,1998-03-13,216.0,"6' 1""",CAN,L,55,L
8477290,Michael Raffl,L,DAL,1988-12-01,200.0,"6' 0""",AUT,L,12,L
8479992,Michael Rasmussen,C,DET,1999-04-17,221.0,"6' 6""",CAN,L,27,C
8467905,Michael Ryan,C,CAR,1980-05-16,188.0,"6' 1""",USA,L,37,C
8467545,Michael Ryder,R,N.J,1980-03-31,200.0,"6' 1""",CAN,R,17,R
8471714,Michael Sauer,D,NYR,1987-08-07,213.0,"6' 3""",USA,R,38,D
8475958,Michael Sgarbossa,C,WSH,1992-07-25,186.0,"6' 0""",CAN,L,14,C
8474628,Michael Stone,D,CGY,1990-06-07,210.0,"6' 3""",CAN,R,26,D
8477816,Michael Zalewski,L,VAN,1992-08-18,205.0,"6' 2""",USA,L,40,L
8467937,Michael Zigomanis,C,TOR,1981-01-17,200.0,"6' 0""",CAN,R,26,C
8462129,Michal Handzus,C,CHI,1977-03-11,215.0,"6' 5""",SVK,L,26,C
8474661,Michal Jordan,D,CAR,1990-07-17,195.0,"6' 1""",CZE,L,47,D
8479482,Michal Kempny,D,WSH,1990-09-08,194.0,"6' 0""",CZE,L,6,D
8473607,Michal Neuvirth,G,PHI,1988-03-23,209.0,"6' 1""",CZE,L,30,G
8474153,Michal Repik,R,FLA,,,,,,,
8465058,Michal Rozsival,D,CHI,1978-09-03,210.0,"6' 1""",CZE,R,32,D
8475907,Micheal Ferland,L,VAN,1992-04-20,217.0,"6' 1""",CAN,L,79,L
8474230,Micheal Haley,L,OTT,1986-03-30,205.0,"5' 11""",CAN,L,18,C
8468604,Michel Ouellet,R,VAN,1982-03-05,193.0,"6' 1""",CAN,R,7,R
8462147,Miikka Kiprusoff,G,CGY,1976-10-26,185.0,"6' 1""",FIN,L,34,G
8476447,Miikka Salomaki,R,NSH,1993-03-09,203.0,"5' 11""",FIN,L,20,R
8475381,Mika Pyorala,C,PHI,1981-07-13,190.0,"6' 0""",FIN,L,27,C
8476459,Mika Zibanejad,C,NYR,1993-04-18,213.0,"6' 2""",SWE,R,93,C
8474150,Mikael Backlund,C,CGY,1989-03-17,200.0,"6' 0""",SWE,L,11,C
8475798,Mikael Granlund,C,PIT,1992-02-26,185.0,"5' 10""",FIN,L,64,R
8467463,Mikael Samuelsson,R,DET,1976-12-23,218.0,"6' 2""",SWE,R,37,R
8468550,Mikael Tellqvist,G,BUF,1979-09-19,189.0,"6' 0""",SWE,L,32,G
8471916,Mike Angelidis,L,T.B,1985-06-27,214.0,"6' 1""",CAN,L,10,L
8471663,Mike Blunden,R,OTT,1986-12-15,217.0,"6' 4""",CAN,R,20,R
8470800,Mike Brodeur,G,OTT,1983-03-30,185.0,"6' 2""",CAN,L,29,G
8471371,Mike Brown,R,MTL,1985-06-24,205.0,"5' 11""",USA,R,13,R
8467915,Mike Commodore,D,T.B,1979-11-07,227.0,"6' 4""",CAN,R,23,D
8467964,Mike Comrie,C,PIT,1980-09-11,185.0,"5' 10""",CAN,L,19,C
8477237,Mike Condon,G,OTT,1990-04-27,195.0,"6' 2""",USA,L,1,G
8476225,Mike Connolly,L,COL,1989-07-03,180.0,"5' 9""",CAN,L,18,L
8471941,Mike Duco,R,VAN,1987-07-08,200.0,"5' 10""",CAN,L,79,R
8467370,Mike Fisher,C,NSH,1980-06-05,216.0,"6' 1""",CAN,R,12,C
8471242,Mike Green,D,EDM,1985-10-12,207.0,"6' 1""",CAN,R,25,D
8459640,Mike Grier,R,BUF,1975-01-05,224.0,"6' 1""",USA,R,25,R
8476765,Mike Halmo,L,NYI,1991-05-15,188.0,"5' 10""",CAN,L,49,L
8482635,Mike Hardman,L,CHI,1999-02-05,205.0,"6' 2""",USA,L,86,L
8474884,Mike Hoffman,L,MTL,1989-11-24,180.0,"6' 0""",CAN,L,68,L
8471641,Mike Iggulden,C,NYI,1982-11-09,215.0,"6' 3""",CAN,R,36,C
8458590,Mike Knuble,R,PHI,1972-07-04,229.0,"6' 3""",USA,R,9,R
8469460,Mike Komisarek,D,CAR,1982-01-19,235.0,"6' 4""",USA,R,5,D
8475436,Mike Liambas,L,ANA,1989-02-16,195.0,"5' 10""",CAN,L,27,L
8471314,Mike Lundin,D,OTT,1984-09-24,190.0,"6' 2""",USA,L,10,D
8476875,Mike Matheson,D,MTL,1994-02-27,193.0,"6' 2""",CAN,L,19,D
8470093,Mike McKenna,G,PHI,1983-04-11,183.0,"6' 2""",USA,R,33,G
8449645,Mike Modano,C,DET,1970-06-07,212.0,"6' 3""",USA,L,9,C
8474531,Mike Moore,D,S.J,1984-12-12,210.0,"6' 1""",CAN,L,6,D
8466309,Mike Mottau,D,FLA,1978-03-19,195.0,"6' 0""",USA,L,22,D
8474729,Mike Murphy,G,CAR,1989-01-15,172.0,"5' 11""",CAN,L,70,G
8476422,Mike Reilly,D,BOS,1993-07-13,195.0,"6' 1""",USA,L,28,D
8467371,Mike Ribeiro,C,NSH,1980-02-10,179.0,"6' 0""",CAN,L,63,C
8470617,Mike Richards,C,WSH,1985-02-11,196.0,"5' 11""",CAN,L,10,C
8467336,Mike Rupp,L,MIN,1980-01-13,235.0,"6' 5""",USA,L,27,L
8471390,Mike Santorelli,C,ANA,1985-12-14,189.0,"6' 0""",CAN,R,25,C
8451359,Mike Sillinger,C,NYI,1971-06-29,198.0,"5' 11""",CAN,R,18,C
8476209,Mike Sislo,R,N.J,1988-01-20,190.0,"5' 11""",USA,R,36,R
8469608,Mike Smith,G,EDM,1982-03-22,220.0,"6' 5""",CAN,L,41,G
8467350,Mike Van Ryn,D,TOR,1979-05-14,213.0,"6' 1""",CAN,R,26,D
8480087,Mike Vecchione,R,WSH,1993-02-25,194.0,"5' 10""",USA,R,74,C
8471413,Mike Vernace,D,T.B,1986-05-26,216.0,"6' 0""",CAN,L,41,D
8468478,Mike Weaver,D,MTL,,,,,,,
8473426,Mike Weber,D,WSH,,,,,,,
8466266,Mike York,L,CBJ,1978-01-03,185.0,"5' 10""",USA,R,78,L
8479998,Mikey Anderson,D,LAK,1999-05-25,197.0,"6' 0""",USA,L,44,D
8471362,Mikhail Grabovski,C,NYI,1984-01-31,186.0,"5' 11""",BLR,L,84,C
8476888,Mikhail Grigorenko,C,CBJ,1994-05-16,209.0,"6' 3""",RUS,L,25,C
8479573,Mikhail Maltsev,L,COL,1998-03-12,198.0,"6' 3""",RUS,L,23,L
8479410,Mikhail Sergachev,D,TBL,1998-06-25,215.0,"6' 3""",RUS,L,98,D
8478844,Mikhail Vorobyev,C,PHI,1997-01-05,194.0,"6' 2""",RUS,L,24,C
8474571,Mikkel Boedker,L,OTT,1989-12-16,210.0,"6' 0""",DNK,L,89,L
8469459,Mikko Koivu,C,CBJ,1983-03-12,219.0,"6' 3""",FIN,L,9,C
8475156,Mikko Koskinen,G,EDM,1988-07-18,202.0,"6' 7""",FIN,L,19,G
8471747,Mikko Lehtonen,R,BOS,1987-04-01,196.0,"6' 3""",FIN,R,68,R
8482247,Mikko Lehtonen,D,CBJ,1994-01-16,196.0,"6' 0""",FIN,L,46,D
8478420,Mikko Rantanen,R,COL,1996-10-29,215.0,"6' 4""",FIN,L,96,R
8460577,Milan Hejduk,R,COL,1976-02-14,190.0,"6' 0""",CZE,R,23,R
8469684,Milan Jurcina,D,NYI,1983-06-07,253.0,"6' 4""",SVK,R,27,D
8474128,Milan Kytnar,C,EDM,1989-05-19,190.0,"6' 0""",SVK,L,64,C
8473473,Milan Lucic,L,CGY,1988-06-07,231.0,"6' 3""",CAN,L,27,L
8470599,Milan Michalek,L,TOR,1984-12-07,225.0,"6' 2""",CZE,L,18,L
8477425,Miles Wood,L,NJD,1995-09-13,195.0,"6' 2""",USA,L,44,L
8483597,Milos Kelemen,L,ARI,1999-07-06,210.0,"6' 2""",SVK,L,21,L
8477509,Mirco Mueller,D,N.J,1995-03-21,210.0,"6' 3""",CHE,L,25,D
8480036,Miro Heiskanen,D,DAL,1999-07-18,185.0,"6' 1""",FIN,L,4,D
8459534,Miroslav Satan,R,BOS,1974-10-22,191.0,"6' 3""",SVK,L,81,R
8475296,Mitch Callahan,R,DET,1991-08-17,205.0,"6' 0""",USA,R,15,R
8480761,Mitch Reinke,D,STL,1996-02-04,181.0,"5' 11""",USA,R,39,D
8482070,Mitchell Chaffee,R,MIN,1998-01-26,201.0,"6' 1""",USA,R,63,R
8468884,Mitchell Fritz,L,NYI,1980-11-24,249.0,"6' 8""",CAN,L,29,L
8478483,Mitchell Marner,R,TOR,1997-05-05,175.0,"6' 0""",CAN,R,16,R
8478477,Mitchell Stephens,C,DET,1997-02-05,193.0,"5' 11""",CAN,R,67,C
8480289,Morgan Barron,C,WPG,1998-12-02,220.0,"6' 4""",CAN,L,47,C
8475782,Morgan Ellis,D,MTL,1992-04-30,211.0,"6' 1""",CAN,R,78,D
8480028,Morgan Frost,C,PHI,1999-05-14,170.0,"5' 11""",CAN,L,48,C
8479987,Morgan Geekie,C,SEA,1998-07-20,192.0,"6' 3""",CAN,R,43,C
8477449,Morgan Klimchuk,L,CGY,1995-03-02,185.0,"6' 0""",CAN,L,52,L
8476853,Morgan Rielly,D,TOR,1994-03-09,221.0,"6' 1""",CAN,L,44,D
8481542,Moritz Seider,D,DET,2001-04-06,197.0,"6' 4""",DEU,R,53,D
8476855,Nail Yakupov,R,COL,1993-10-06,195.0,"5' 11""",RUS,L,64,R
8470317,Nate Guenin,D,COL,1982-12-10,207.0,"6' 3""",USA,R,34,D
8475613,Nate Prosser,D,PHI,1986-05-07,201.0,"6' 2""",USA,R,39,D
8474225,Nate Raduns,R,PHI,1984-05-17,212.0,"6' 3""",USA,R,60,R
8477220,Nate Schmidt,D,WPG,1991-07-16,194.0,"6' 1""",USA,L,88,D
8470775,Nate Thompson,C,PHI,1984-10-05,207.0,"6' 1""",USA,L,44,C
8479414,Nathan Bastian,R,NJD,,,,,,,
8476470,Nathan Beaulieu,D,ANA,1992-12-05,200.0,"6' 2""",CAN,L,82,D
8471804,Nathan Gerbe,C,CBJ,1987-07-24,176.0,"5' 4""",USA,L,24,C
8470596,Nathan Horton,R,CBJ,,,,,,,
8474855,Nathan Lawson,G,OTT,1983-09-29,198.0,"6' 2""",CAN,L,29,G
8476319,Nathan Lieuwen,G,BUF,1991-08-08,189.0,"6' 5""",CAN,L,50,G
8477492,Nathan MacKinnon,C,COL,1995-09-01,205.0,"6' 0""",CAN,R,29,C
8470843,Nathan McIver,D,ANA,1985-01-06,205.0,"6' 2""",CAN,L,48,D
8470136,Nathan Oystrick,D,STL,1982-12-17,213.0,"5' 11""",CAN,L,39,D
8469509,Nathan Paetsch,D,CBJ,1983-03-30,198.0,"6' 1""",CAN,L,17,D
8468503,Nathan Smith,C,MIN,1982-02-09,206.0,"6' 2""",CAN,L,27,C
8480979,Nathan Smith,C,ARI,1998-10-19,177.0,"6' 0""",USA,R,13,C
